apk,arm,rep,timeout,lines,k4,k5,k7,mop_unique_tasks
com.shatteredpixel.shatteredpixeldungeon_896.apk,ape,2,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ape,2,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ape,3,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ape,3,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ape,3,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,1,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,1,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,1,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,2,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,2,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,2,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,3,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,3,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,droidmate,3,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,1,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,1,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,1,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,2,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,2,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,2,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,3,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,3,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,humanoid,3,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,1,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,1,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,1,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,2,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,2,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,2,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,3,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,3,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,ares,3,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,1,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,1,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,1,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,2,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,2,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,2,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,3,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,3,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,fastbot,3,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,1,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,1,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,1,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,2,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,2,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,2,300,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,3,60,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,3,180,0,0,0,0,0
com.shatteredpixel.shatteredpixeldungeon_896.apk,qtesting,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,monkey,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_greedy,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_greedy,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:dfs_naive,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidbot:bfs_naive,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ape,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,droidmate,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,humanoid,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,ares,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,fastbot,3,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,1,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,1,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,1,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,2,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,2,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,2,300,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,3,60,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,3,180,0,0,0,0,0
com.vishaltelangre.nerdcalci_490.apk,qtesting,3,300,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,monkey,1,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,monkey,1,180,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,monkey,1,300,4,2,4,4,4.0
dev.itsvic.parceltracker_10501000.apk,monkey,2,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,monkey,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,monkey,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,monkey,3,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,monkey,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,monkey,3,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,1,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,1,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,1,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,2,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,3,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_greedy,3,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,1,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,1,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,1,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,2,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,2,300,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,3,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,3,180,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_greedy,3,300,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,1,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,1,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,1,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,2,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,3,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:dfs_naive,3,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,1,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,1,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,1,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,2,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,3,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidbot:bfs_naive,3,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,1,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,1,180,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,1,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,2,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,2,300,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,3,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ape,3,300,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,1,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,1,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,1,300,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,2,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,3,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,droidmate,3,300,14,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,1,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,humanoid,1,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,1,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,2,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,3,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,humanoid,3,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,1,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,1,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,1,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,2,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,3,60,4,2,4,4,4.0
dev.itsvic.parceltracker_10501000.apk,ares,3,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,ares,3,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,fastbot,1,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,fastbot,1,180,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,fastbot,1,300,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,fastbot,2,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,fastbot,2,180,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,fastbot,2,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,fastbot,3,60,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,fastbot,3,180,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,fastbot,3,300,7,2,7,7,7.0
dev.itsvic.parceltracker_10501000.apk,qtesting,1,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,1,180,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,1,300,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,2,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,2,180,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,2,300,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,3,60,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,3,180,0,0,0,0,0
dev.itsvic.parceltracker_10501000.apk,qtesting,3,300,0,0,0,0,0
fr.corenting.traficparis_34.apk,monkey,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,monkey,1,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,monkey,1,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,monkey,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,monkey,2,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,monkey,2,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,monkey,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,monkey,3,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,1,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,1,300,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,2,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,2,300,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,3,180,28,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_greedy,3,300,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,1,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,1,300,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,2,180,0,0,0,0,0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,2,300,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,3,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_greedy,3,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,1,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,1,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,2,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,2,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,3,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:dfs_naive,3,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,1,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,1,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,2,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,2,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,3,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidbot:bfs_naive,3,300,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,1,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,1,300,21,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,2,60,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,2,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,2,300,28,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,3,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,ape,3,300,21,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,1,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,1,300,21,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,2,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,2,300,21,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,droidmate,3,180,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,1,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,1,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,1,300,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,2,180,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,2,300,140,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,3,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,3,180,42,2,7,7,7.0
fr.corenting.traficparis_34.apk,humanoid,3,300,140,2,7,7,7.0
fr.corenting.traficparis_34.apk,ares,1,60,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,ares,1,180,21,2,7,7,7.0
fr.corenting.traficparis_34.apk,ares,1,300,14,2,7,7,7.0
fr.corenting.traficparis_34.apk,ares,2,60,7,2,7,7,7.0
fr.corenting.traficparis_34.apk,ares,2,180,14,2,7,7,7.0
